end_hour,oude_engelenseweg_in_flow_vol,oude_engelenseweg_flow_value,oude_engelenseweg_level_value,oude_engelenseweg_last_in_flow_vol,oude_engelenseweg_vol_remain
2019-11-30 17:00:00,805.586442526433,750.0234999999999,228.267,727.6409522908787,813.6636584624904
2019-11-30 18:00:00,454.833518729443,665.494,213.467,805.586442526433,760.9086735314892
2019-11-30 19:00:00,712.9087662962957,483.40733333333327,232.667,454.833518729443,829.3475729014367
2019-11-30 20:00:00,479.54637754880986,631.2515,195.067,712.9087662962957,695.3213949686228
2019-11-30 21:00:00,692.4733386875503,385.992,237.867,479.54637754880986,847.8831081474641
2019-11-30 22:00:00,463.86602763587257,616.6909999999998,144.933,692.4733386875503,516.6174480408649
2019-11-30 23:00:00,631.1634913353057,298.6515,231.067,463.86602763587257,823.6443312872744
2019-12-01 00:00:00,462.9142991915089,343.7401666666666,247.867,631.1634913353057,883.5283682359785
2019-12-01 01:00:00,335.06544483203476,603.297,130.8,462.9142991915089,466.2400019577677
2019-12-01 02:00:00,659.6761348801083,300.826,212.133,335.06544483203476,756.1535958356814
2019-12-01 03:00:00,357.4078938555155,284.01033333333334,212.667,659.6761348801083,758.0570527244081
2019-12-01 04:00:00,407.30769345342696,277.6715,204.667,357.4078938555155,729.5408446535965
2019-12-01 05:00:00,141.1552299505168,0.0,244.267,407.30769345342696,870.6960746041134
2019-12-01 06:00:00,394.4718352955528,272.128,230.267,141.1552299505168,820.7927104801933
2019-12-01 07:00:00,265.2007350585466,318.57,198.533,394.4718352955528,707.6760421153018
2019-12-01 08:00:00,158.74260127818988,30.979333333333336,243.067,265.2007350585466,866.4186433934917
2019-12-01 09:00:00,259.9751399295704,318.80850000000004,215.867,158.74260127818988,769.4635359527326
2019-12-01 10:00:00,289.9135938779138,332.2026666666667,207.6,259.9751399295704,739.9955994375578
2019-12-01 11:00:00,389.2498046925854,378.7248333333333,226.667,289.9135938779138,807.9604168483281
2019-12-01 12:00:00,508.06258561962153,728.4333333333333,134.533,389.2498046925854,479.54637754880997
2019-12-01 13:00:00,743.802513215011,705.8083333333333,204.667,508.06258561962153,729.5408446535965
2019-12-01 14:00:00,801.7830932749883,662.7351666666667,224.4,743.802513215011,799.879636386262
2019-12-01 15:00:00,824.1219777724604,539.5351666666666,248.667,801.7830932749883,886.3799890430597
2019-12-01 16:00:00,756.6348068468762,679.2324999999998,229.867,824.1219777724604,819.3669000766527
2019-12-01 17:00:00,388.77215820739934,601.9175000000002,158.533,756.6348068468762,565.0950017612445
2019-12-01 18:00:00,604.069529142026,326.20866666666666,236.267,388.77215820739934,842.1798665333018
2019-12-01 19:00:00,389.2462401665765,554.998,176.933,604.069529142026,630.6822803241108
2019-12-01 20:00:00,721.9341461507074,365.54266666666666,230.133,389.2462401665765,820.3150639950072
2019-12-01 21:00:00,408.7370683829761,542.9035,206.533,721.9341461507074,736.1922501861133
2019-12-01 22:00:00,778.970126818339,432.5396666666667,235.467,408.7370683829761,839.3282457262208
2019-12-01 23:00:00,494.7562100285789,725.542,201.467,778.970126818339,718.134361425272
2019-12-02 00:00:00,686.7700970733881,581.4676666666667,227.067,494.7562100285789,809.3862272518687
2019-12-02 01:00:00,480.9721879523505,474.2615,241.2,686.7700970733881,859.763673334966
2019-12-02 02:00:00,328.41403929951804,485.79900000000015,240.267,480.9721879523505,856.4379705687076
2019-12-02 03:00:00,377.3656749790747,468.5593333333333,225.867,328.41403929951804,805.1087960412469
2019-12-02 04:00:00,287.0655375968416,457.3928333333334,209.467,377.3656749790747,746.6505694960834
2019-12-02 05:00:00,104.08415945846185,197.651,238.667,287.0655375968416,850.7347289545453
2019-12-02 06:00:00,356.9302473703294,466.99416666666673,224.267,104.08415945846185,799.4055544270847
2019-12-02 07:00:00,91.25186582659673,458.6123333333333,135.6,356.9302473703294,483.34972680025453
2019-12-02 08:00:00,407.3076934534267,364.0845,214.533,91.25186582659673,764.7084582569248
2019-12-03 19:00:00,524.2241465437538,404.69066666666674,246.667,407.3076934534267,879.2509370253568
2019-12-03 20:00:00,693.417938079896,737.9286666666667,222.267,524.2241465437538,792.2765024093818
2019-12-03 21:00:00,487.14951152569006,632.0703333333333,217.067,693.417938079896,773.7409671633544
2019-12-03 22:00:00,764.2343762977474,587.6743333333334,237.333,487.14951152569006,845.9796512587375
2019-12-03 23:00:00,709.10898157086,735.4615,201.467,764.2343762977474,718.134361425272
2019-12-04 00:00:00,505.21096481254017,434.7675000000001,242.933,709.10898157086,865.9409969083056
2019-12-04 01:00:00,350.2788418378127,688.4625000000002,187.067,505.21096481254017,666.8051868978114
2019-12-04 02:00:00,606.4470679899299,417.23216666666667,208.8,350.2788418378127,744.2730306481795
2019-12-04 03:00:00,337.9206301651248,401.1106666666667,182.267,606.4470679899299,649.6954620553244
2019-12-04 04:00:00,227.6520180813057,116.33066666666666,246.133,337.9206301651248,877.3474801366302
2019-12-04 05:00:00,307.5045297315955,380.8198333333333,225.867,227.6520180813057,805.1087960412469
2019-12-04 06:00:00,314.6300172232896,370.1311666666667,200.667,307.5045297315955,715.2827406181908
2019-12-04 07:00:00,129.74874672219224,116.2775,237.067,314.6300172232896,845.031487340383
2019-12-04 08:00:00,449.60792360046673,399.2271666666668,234.267,129.74874672219224,835.050814515599
2019-12-04 09:00:00,402.55261575761887,572.8478333333335,215.067,449.60792360046673,766.6119151456516
2019-12-04 10:00:00,757.1088888060534,604.5168333333334,239.867,402.55261575761887,855.0121601651671
2019-12-04 11:00:00,736.1958147121222,770.1276666666666,225.467,757.1088888060534,803.6829856377065
2019-12-04 12:00:00,722.8894391210797,858.1053333333334,211.867,736.1958147121222,755.2054319173269
2019-12-04 13:00:00,546.0853845560397,776.3605,150.533,722.8894391210797,536.5787936904329
2019-12-04 14:00:00,805.1123605672556,446.3013333333332,249.867,546.0853845560397,890.6574202536814
2019-12-04 15:00:00,764.2343762977473,741.5353333333335,226.8,805.1123605672556,808.4344988075054
2019-12-04 16:00:00,508.54023210480744,612.7388333333333,215.467,764.2343762977473,768.0377255491921
2019-12-04 17:00:00,752.3573756362542,568.6529999999999,231.867,508.54023210480744,826.4959520943555
2019-12-04 18:00:00,506.16269325690354,644.0095000000001,200.667,752.3573756362542,715.2827406181908
2019-12-04 19:00:00,630.2117628909424,516.4066666666666,232.8,506.16269325690354,829.821654860614
2019-12-04 20:00:00,513.7693917597925,746.9733333333337,137.2,630.2117628909424,489.0529684144168
2019-12-04 21:00:00,732.8701119458635,520.3054999999999,235.733,513.7693917597925,840.2764096445752
2019-12-04 22:00:00,706.7314427229561,703.1826666666668,235.067,732.8701119458635,837.9024353226802
2019-12-04 23:00:00,466.24356648377636,754.0288333333333,170.4,706.7314427229561,607.3952319082845
2019-12-05 00:00:00,612.6243915632693,418.2975000000001,243.867,466.24356648377636,869.2702642005728
2019-12-05 01:00:00,617.8535512182546,714.8531666666665,181.733,612.6243915632693,647.7920051665977
2019-12-05 02:00:00,487.15664057770783,389.44,219.467,617.8535512182546,782.2958295845979
2019-12-05 03:00:00,337.43941915392975,394.0288333333334,214.533,487.15664057770783,764.7084582569248
2019-12-05 04:00:00,127.37477240029723,376.92133333333334,120.133,337.43941915392975,428.21720302134935
2019-12-05 05:00:00,403.9819906871684,126.03799999999998,233.467,127.37477240029723,832.1991937085179
2019-12-05 06:00:00,215.29737093462668,368.1953333333333,201.733,403.9819906871684,719.0825253436265
2019-12-05 07:00:00,134.50382441800008,116.43683333333333,239.467,215.29737093462668,853.5863497616265
2019-12-05 08:00:00,357.8784112886839,388.85683333333327,229.867,134.50382441800008,819.3669000766527
2019-12-05 09:00:00,391.1496970553032,541.7358333333334,224.0,357.8784112886839,798.4538259827214
2019-12-05 10:00:00,719.0860898696352,648.3071666666666,241.467,391.1496970553032,860.7154017793293
2019-12-05 11:00:00,591.2408000361696,768.0855000000001,224.667,719.0860898696352,800.8313648306253
2019-12-05 12:00:00,456.73697561816965,708.3548333333334,202.533,591.2408000361696,721.9341461507075
2019-12-05 13:00:00,762.8085658942068,487.7081666666667,247.467,456.73697561816965,882.102557832438
2019-12-05 14:00:00,671.0861826344417,772.2446666666665,223.867,762.8085658942068,797.9797440235441
2019-12-05 15:00:00,494.27856354339303,682.0440000000001,200.933,671.0861826344417,716.2309045365453
2019-12-05 16:00:00,667.2792688569883,518.873,236.267,494.27856354339303,842.1798665333018
2019-12-05 17:00:00,359.30422169222453,731.5893333333333,158.0,667.2792688569883,563.1951093985267
2019-12-05 18:00:00,608.8246068378338,458.55933333333337,237.067,359.30422169222453,845.031487340383
2019-12-05 19:00:00,393.0460248920121,770.9496666666665,155.333,608.8246068378338,553.6885185329198
2019-12-05 20:00:00,725.2669779689835,433.44199999999995,244.267,393.0460248920121,870.6960746041134
2019-12-05 21:00:00,718.1343614252719,744.9045000000001,213.733,725.2669779689835,761.8568374498436
2019-12-05 22:00:00,567.4761051351571,432.2223333333333,246.267,718.1343614252719,877.8251266218163
2019-12-05 23:00:00,616.4277408147137,726.9168333333333,211.333,567.4761051351571,753.3019750286002
2019-12-08 00:00:00,568.9019155386978,557.0935000000001,231.067,616.4277408147137,823.6443312872744
2019-12-08 01:00:00,655.8763501546727,718.1421666666666,212.8,568.9019155386978,758.5311346835853
2019-12-08 02:00:00,417.762448237388,476.62216666666666,222.933,655.8763501546727,794.6504767312769
2019-12-08 03:00:00,399.70455947654676,462.1360000000001,224.267,417.762448237388,799.4055544270847
2019-12-08 04:00:00,333.16555246931705,473.88983333333334,217.467,399.70455947654676,775.166777566895
2019-12-08 05:00:00,114.06483228324593,399.30683333333326,204.0,333.16555246931705,727.1633058056926
2019-12-10 17:00:00,790.8542565318501,928.8156666666665,211.867,114.06483228324593,755.2054319173269
2019-12-12 08:00:00,452.93362636672504,374.8521666666666,215.867,790.8542565318501,769.4635359527326
2019-12-12 09:00:00,636.8667329494679,637.485,229.867,452.93362636672504,819.3669000766527
2019-12-12 10:00:00,572.2276183049562,851.8151666666664,200.133,636.8667329494679,713.3792837294642
2019-12-12 11:00:00,507.588503660444,714.9326666666666,215.067,572.2276183049562,766.6119151456516
2019-12-12 12:00:00,809.3862272518685,684.6168333333335,243.2,507.588503660444,866.8927253526689
2019-12-12 13:00:00,721.9377106767163,859.1126666666667,223.2,809.3862272518685,795.6022051756402
2019-12-12 14:00:00,454.35943677026575,791.7971666666666,193.6,721.9377106767163,690.0922353136377
2019-12-12 15:00:00,744.7506771333653,569.2943333333334,245.467,454.35943677026575,874.9735058147352
2019-12-12 16:00:00,619.7534435809721,837.1518333333332,220.267,744.7506771333653,785.147450391679
2019-12-12 17:00:00,498.08547732084634,600.2198333333333,228.267,619.7534435809721,813.6636584624904
2019-12-12 18:00:00,591.7148819953468,741.3455000000004,228.267,498.08547732084634,813.6636584624904
2019-12-12 19:00:00,464.5789328376428,806.3843333333333,157.6,591.7148819953468,561.7692989949861
2019-12-18 22:00:00,655.3987036694866,682.5216666666666,224.667,464.5789328376428,800.8313648306253
2019-12-18 23:00:00,739.9991639635665,692.7323333333335,241.6,655.3987036694866,861.1894837385066
2019-12-19 00:00:00,674.8859673598773,829.8843333333334,215.867,739.9991639635665,769.4635359527326
2019-12-19 01:00:00,507.58850366044413,485.083,245.067,674.8859673598773,873.5476954111946
2019-12-19 02:00:00,475.7430282973654,444.6615,250.133,507.58850366044413,891.605584172036
2019-12-19 03:00:00,385.4464554411408,434.26433333333335,244.267,475.7430282973654,870.6960746041134
2019-12-19 04:00:00,406.3559650090635,424.39733333333345,229.067,385.4464554411408,816.5152792695716
2019-12-19 05:00:00,360.7300320957652,411.76866666666666,202.4,406.3559650090635,721.4600641915304
2019-12-19 06:00:00,121.66796626012598,165.34583333333336,236.533,360.7300320957652,843.1280304516563
2019-12-19 07:00:00,315.58174566765285,440.78883333333334,208.933,121.66796626012598,744.7471126073567
2019-12-19 08:00:00,212.44575012754558,481.50183333333337,170.133,315.58174566765285,606.4435034639212
2019-12-19 09:00:00,547.9888414447663,507.6805,231.467,212.44575012754558,825.070141690815
2019-12-19 10:00:00,668.7050792605289,870.756666666667,183.067,547.9888414447663,652.5470828624055
2019-12-19 11:00:00,599.318015972227,658.279,221.467,668.7050792605289,789.4248816023007
2019-12-19 12:00:00,706.7278781969471,710.9011666666669,241.067,599.318015972227,859.2895913757887
2019-12-19 13:00:00,703.8726928638573,866.4603333333333,224.8,706.7278781969471,801.3054467898025
2019-12-19 14:00:00,509.49196054917087,837.5494999999999,162.667,703.8726928638573,579.8307522818363
2019-12-19 15:00:00,729.5408446535962,535.0526666666668,248.267,509.49196054917087,884.9541786395191
2019-12-19 16:00:00,561.2952170358087,834.7381666666666,225.867,729.5408446535962,805.1087960412469
2019-12-26 08:00:00,201.9909953435842,96.77883333333334,238.933,561.2952170358087,851.6828928728997
2019-12-26 09:00:00,333.6431989545032,360.66266666666667,213.467,201.9909953435842,760.9086735314892
2019-12-26 10:00:00,130.69691064054672,201.7355,222.267,333.6431989545032,792.2765024093818
2019-12-26 11:00:00,385.91697287430924,527.9176666666668,159.733,130.69691064054672,569.3724329718663
2019-12-26 12:00:00,722.4153571619023,369.2825,241.067,385.91697287430924,859.2895913757887
2019-12-26 13:00:00,673.9342389155142,673.3181666666666,227.2,722.4153571619023,809.8603092110459
2019-12-26 14:00:00,606.4470679899299,696.3666666666666,198.533,673.9342389155142,707.6760421153018
2019-12-26 15:00:00,574.6015926268512,597.2763333333334,203.067,606.4470679899299,723.8376030394343
2019-12-26 16:00:00,836.9507068783166,410.4726666666666,245.467,574.6015926268512,874.9735058147352
2019-12-26 17:00:00,549.414651848307,716.7361666666666,215.467,836.9507068783166,768.0377255491921
2019-12-26 18:00:00,563.6727558837126,354.8006666666667,245.067,549.414651848307,873.5476954111946
2019-12-26 19:00:00,407.778210886595,628.2813333333335,138.8,563.6727558837126,494.7562100285792
2019-12-26 20:00:00,737.6216251156626,316.02400000000006,224.667,407.778210886595,800.8313648306253
2019-12-28 01:00:00,510.44012446752527,415.08766666666673,249.867,737.6216251156626,890.6574202536814
2019-12-28 02:00:00,615.9500943295277,658.6243333333335,196.0,510.44012446752527,698.6470977348812
2019-12-28 03:00:00,371.18478687972635,363.36783333333335,206.8,615.9500943295277,737.1439786304767
2019-12-28 04:00:00,313.20420681974895,348.7271666666667,203.067,371.18478687972635,723.8376030394343
2019-12-28 05:00:00,149.71009237176025,99.46200000000002,245.067,313.20420681974895,873.5476954111946
2019-12-28 06:00:00,262.3491142514655,359.2036666666666,218.4,149.71009237176025,778.4924803331534
2019-12-28 07:00:00,109.31331911344698,95.53633333333333,249.067,262.3491142514655,887.8057994466003
2019-12-28 08:00:00,259.4974934443843,368.54,218.533,109.31331911344698,778.9665622923305
2019-12-28 09:00:00,110.2650475578104,162.24266666666668,242.667,259.4974934443843,864.9928329899511
2019-12-28 10:00:00,295.62040001808487,305.6533333333334,239.467,110.2650475578104,853.5863497616265
2019-12-28 11:00:00,382.5948346340597,659.8401666666667,197.2,295.62040001808487,702.9245289455029
2019-12-28 12:00:00,709.5830635300372,519.9874999999998,247.867,382.5948346340597,883.5283682359785
2019-12-28 13:00:00,766.6119151456513,767.8994999999998,241.333,709.5830635300372,860.2377552941432
2019-12-28 14:00:00,814.6153869068537,800.9208333333333,230.267,766.6119151456513,820.7927104801933
2019-12-28 15:00:00,769.4635359527326,807.9493333333331,215.467,814.6153869068537,768.0377255491921
2019-12-28 16:00:00,534.2012548425291,684.4048333333335,196.933,769.4635359527326,701.9728005011395
2019-12-28 17:00:00,660.6278633244716,487.4433333333333,240.933,534.2012548425291,858.8119448906026
2019-12-28 18:00:00,685.8183686290248,739.3874999999998,200.0,660.6278633244716,712.9052017702869
2019-12-28 19:00:00,544.1854921933219,394.02816666666666,242.667,685.8183686290248,864.9928329899511
2019-12-28 20:00:00,650.1695440145014,722.7573333333333,213.733,544.1854921933219,761.8568374498436
2019-12-28 21:00:00,487.1566405777077,450.76166666666654,247.867,650.1695440145014,883.5283682359785
2019-12-28 22:00:00,535.6341942980874,695.0136666666666,219.067,487.1566405777077,780.8700191810573
2019-12-28 23:00:00,521.3725257366726,409.5448333333334,242.267,535.6341942980874,863.5670225864105
2019-12-29 00:00:00,457.6851395365241,581.4678333333335,211.2,521.3725257366726,752.8278930694229
2019-12-29 01:00:00,598.3698520538724,514.2581666666667,211.867,457.6851395365241,755.2054319173269
2019-12-29 02:00:00,487.15307605169903,380.36933333333343,224.667,598.3698520538724,800.8313648306253
2019-12-29 03:00:00,353.6009800780623,383.09700000000004,227.467,487.15307605169903,810.8120376554093
2019-12-29 04:00:00,291.3429688074632,382.43816666666663,219.467,353.6009800780623,782.2958295845979
2019-12-29 05:00:00,326.0329359256054,375.14416666666676,193.467,291.3429688074632,689.6181533544606
2019-12-29 06:00:00,183.92954205673396,98.32166666666667,245.067,326.0329359256054,873.5476954111946
2019-12-29 07:00:00,369.2848945170085,376.3376666666667,224.267,183.92954205673396,799.4055544270847
2019-12-29 08:00:00,91.25186582659671,325.97,180.933,369.2848945170085,644.9403843595165
2019-12-29 09:00:00,374.98813613117085,132.426,229.467,91.25186582659671,817.9410896731122
2019-12-29 10:00:00,407.30769345342685,369.09666666666664,214.267,374.98813613117085,763.7602943385704
2019-12-29 11:00:00,450.5560875188212,395.9383333333334,221.867,407.30769345342685,790.8506920058412
2019-12-31 13:00:00,729.5408446535964,763.7886666666667,223.733,450.5560875188212,797.502097538358
2019-12-31 14:00:00,754.7313499581496,722.9433333333333,235.067,729.5408446535964,837.9024353226802
2019-12-31 15:00:00,691.9956922023644,738.061,238.933,754.7313499581496,851.6828928728997
2019-12-31 16:00:00,631.1634913353058,666.1831666666667,221.333,691.9956922023644,788.9472351171146
2019-12-31 17:00:00,534.6824658537239,579.081,200.667,631.1634913353058,715.2827406181908
2019-12-31 18:00:00,683.4408297811207,382.8091666666666,243.067,534.6824658537239,866.4186433934917
2019-12-31 19:00:00,773.2668852041771,632.9233333333333,221.467,683.4408297811207,789.4248816023007
2019-12-31 20:00:00,496.18202043211943,529.4825,207.333,773.2668852041771,739.0438709931944
2019-12-31 21:00:00,704.8279858342293,405.9108333333333,236.667,496.18202043211943,843.6056769368424
2019-12-31 22:00:00,408.25942189779005,452.1144999999999,215.067,704.8279858342293,766.6119151456516
2019-12-31 23:00:00,512.8212278414381,412.43566666666663,200.667,408.25942189779005,715.2827406181908
2020-01-01 00:00:00,370.71070492054906,283.5593333333333,208.933,512.8212278414381,744.7471126073567
2020-01-01 01:00:00,377.843321464261,283.0821666666667,215.467,370.71070492054906,768.0377255491921
2020-01-01 02:00:00,330.7880136214131,276.8491666666667,218.267,377.843321464261,778.0183983739761
2020-01-01 03:00:00,366.9109201951136,380.8468333333334,222.667,330.7880136214131,793.7023128129224
2020-01-01 04:00:00,435.3498195650611,456.57033333333334,231.467,366.9109201951136,825.070141690815
2020-01-01 05:00:00,443.42703550111827,449.43533333333335,235.467,435.3498195650611,839.3282457262208
2020-01-01 06:00:00,308.92677560912716,389.7581666666666,231.867,443.42703550111827,826.4959520943555
2020-01-01 07:00:00,383.5429985524143,278.467,221.867,308.92677560912716,790.8506920058412
2020-01-01 08:00:00,301.32007710623833,252.0233333333333,177.733,383.5429985524143,633.533901131192
2020-01-01 09:00:00,220.05244863043444,32.65,239.467,301.32007710623833,853.5863497616265
2020-01-01 10:00:00,251.420277508327,425.9093333333334,216.667,220.05244863043444,772.3151567598138
2020-01-01 11:00:00,257.1199545964806,404.18716666666666,175.067,251.420277508327,624.0308747915941
2020-01-01 12:00:00,414.91082743030694,368.56600000000003,195.067,257.1199545964806,695.3213949686228
2020-01-01 13:00:00,518.0468229704144,387.18566666666663,239.067,414.91082743030694,852.1605393580859
2020-01-01 14:00:00,712.9087662962957,744.8774999999999,217.467,518.0468229704144,775.166777566895
2020-01-01 15:00:00,454.8335187294429,683.3173333333333,194.267,712.9087662962957,692.4697741615416
2020-01-01 16:00:00,780.3959372218798,486.7538333333334,247.867,454.8335187294429,883.5283682359785
2020-01-01 17:00:00,739.9955994375578,694.1386666666666,223.467,780.3959372218798,796.5539336200036
2020-01-01 18:00:00,547.5111949595803,449.5413333333333,226.0,739.9955994375578,805.5828780004242
2020-01-01 19:00:00,709.5794990040282,530.9148333333333,221.333,547.5111949595803,788.9472351171146
2020-01-01 20:00:00,412.0627711492346,414.2926666666667,247.467,709.5794990040282,882.102557832438
2020-01-01 21:00:00,543.2373282749672,695.7298333333333,198.267,412.0627711492346,706.7278781969474
2020-01-01 22:00:00,531.3531985614568,342.3086666666667,234.667,543.2373282749672,836.4766249191396
2020-01-01 23:00:00,381.16902423051914,439.19783333333334,221.333,531.3531985614568,788.9472351171146
2020-01-02 00:00:00,625.9307671543119,492.032,209.467,381.16902423051914,746.6505694960834
2020-01-02 01:00:00,437.24614740177,351.0346666666667,222.4,625.9307671543119,792.7505843685591
2020-01-02 02:00:00,444.37876394548175,334.19250000000005,222.667,437.24614740177,793.7023128129224
2020-01-02 03:00:00,282.3104599010336,353.0233333333333,206.533,444.37876394548175,736.1922501861133
2020-01-02 04:00:00,137.35544522508127,73.57533333333333,245.067,282.3104599010336,873.5476954111946
2020-01-02 05:00:00,267.1041919472734,365.06133333333327,220.667,137.35544522508127,786.5732607952195
2020-01-02 06:00:00,105.03232337681644,177.67833333333334,230.267,267.1041919472734,820.7927104801933
2020-01-02 07:00:00,318.90744843391116,256.316,221.867,105.03232337681644,790.8506920058412
2020-01-02 08:00:00,99.80672824784018,359.41616666666664,139.6,318.90744843391116,497.60783083566025
2020-01-02 09:00:00,393.049589418021,97.36649999999999,249.867,99.80672824784018,890.6574202536814
2020-01-02 10:00:00,363.58165290284626,679.683833333333,165.733,393.049589418021,590.7595890249748
2020-01-02 11:00:00,590.7631535509835,411.42749999999995,236.267,363.58165290284626,842.1798665333018
2020-01-02 12:00:00,703.8762573898662,753.2851666666667,219.867,590.7631535509835,783.7216399881383
2020-01-02 13:00:00,461.0144068287914,780.6576666666668,130.0,703.8762573898662,463.3883811506865
2020-01-02 14:00:00,770.4152643970959,634.6165000000001,219.067,461.0144068287914,780.8700191810573
2020-01-02 15:00:00,801.3090113158111,603.8013333333333,250.267,770.4152643970959,892.083230657222
2020-01-02 16:00:00,604.5471756272121,766.3344999999997,232.667,801.3090113158111,829.3475729014367
2020-01-02 17:00:00,641.1405996340809,758.2451666666666,200.667,604.5471756272121,715.2827406181908
2020-01-02 18:00:00,503.78871893500855,427.73516666666666,245.467,641.1405996340809,874.9735058147352
2020-01-02 19:00:00,541.8115178714268,733.0745000000002,209.467,503.78871893500855,746.6505694960834
2020-01-02 20:00:00,443.90468198630447,410.84466666666674,245.067,541.8115178714268,873.5476954111946
2020-01-02 21:00:00,632.1116552536603,761.1633333333331,225.467,443.90468198630447,803.6829856377065
2020-01-02 22:00:00,523.7465000585677,760.3939999999999,153.067,632.1116552536603,545.6113025968625
2020-01-02 23:00:00,676.3117777634178,419.27833333333325,237.867,523.7465000585677,847.8831081474641
2020-01-03 00:00:00,479.07229558963274,707.7186666666668,201.467,676.3117777634178,718.134361425272
2020-01-03 01:00:00,597.8922055686864,568.1006666666667,220.667,479.07229558963274,786.5732607952195
2020-01-03 02:00:00,379.2655673417926,474.5223333333334,231.067,597.8922055686864,823.6443312872744
2020-01-03 03:00:00,342.6721433349237,472.00649999999996,228.267,379.2655673417926,813.6636584624904
2020-01-03 04:00:00,288.96542995955923,451.37216666666677,215.467,342.6721433349237,768.0377255491921
2020-01-03 05:00:00,119.76807389740823,305.04333333333335,230.133,288.96542995955923,820.3150639950072
2020-01-03 06:00:00,362.6299244584829,349.8140000000002,226.933,119.76807389740823,808.9085807666826
2020-01-03 07:00:00,335.54309131722096,460.2833333333332,202.8,362.6299244584829,722.885874595071
2020-01-03 08:00:00,152.0876312196642,187.75733333333332,245.467,335.54309131722096,874.9735058147352
2020-01-03 09:00:00,422.51396140718686,460.3096666666667,246.667,152.0876312196642,879.2509370253568
2020-01-03 10:00:00,429.1689314657126,789.7278333333334,152.133,422.51396140718686,542.2820353045953
2020-01-03 11:00:00,658.2538890025764,507.38899999999995,238.267,429.1689314657126,849.3089185510047
2020-01-04 16:00:00,807.9639813743369,683.6883333333333,247.467,658.2538890025764,882.102557832438
2020-01-04 17:00:00,687.7182609917426,838.2128333333332,229.467,807.9639813743369,817.9410896731122
2020-01-04 18:00:00,452.93362636672515,808.7456666666666,180.133,687.7182609917426,642.0887635524355
2020-01-04 19:00:00,720.5119002731757,525.3446666666666,236.8,452.93362636672515,844.0797588960197
2020-01-04 20:00:00,711.0017448815602,815.7693333333333,192.933,720.5119002731757,687.7146964657338
2020-01-04 21:00:00,627.8342240430385,696.4461666666667,215.733,711.0017448815602,768.9858894675466
2020-01-04 22:00:00,819.3669000766525,643.5844999999999,247.867,627.8342240430385,883.5283682359785
2020-01-04 23:00:00,676.7858597225952,842.3240000000001,221.067,819.3669000766525,787.9990711987601
2020-01-05 00:00:00,549.8887338074843,505.7174999999999,249.467,676.7858597225952,889.2316098501409
2020-01-05 01:00:00,585.0599119368213,787.0228333333333,193.467,549.8887338074843,689.6181533544606
2020-01-05 02:00:00,576.0238385043829,476.09133333333335,228.133,585.0599119368213,813.1860119773044
2020-01-05 03:00:00,381.6466707157052,454.7898333333333,235.067,576.0238385043829,837.9024353226802
2020-01-05 04:00:00,326.9846643699686,469.7525,233.733,381.6466707157052,833.1473576268723
2020-01-05 05:00:00,401.6044518392646,448.9851666666666,218.133,326.9846643699686,777.54075188879
2020-01-05 06:00:00,105.98761634718846,150.86400000000003,247.867,401.6044518392646,883.5283682359785
2020-01-05 07:00:00,380.21729578615594,402.17133333333334,228.267,105.98761634718846,813.6636584624904
2020-01-05 08:00:00,76.99376179119096,231.62700000000004,212.133,380.21729578615594,756.1535958356814
2020-01-05 09:00:00,314.6300172232895,207.19916666666663,233.6,76.99376179119096,832.6732756676951
2020-01-05 10:00:00,269.95581275435455,349.1781666666666,220.267,314.6300172232895,785.147450391679
2020-01-05 11:00:00,496.6596669173058,368.00933333333336,231.467,269.95581275435455,825.070141690815
2020-01-05 12:00:00,414.43674547112965,778.0316666666668,170.533,496.6596669173058,607.8693138674616
2020-01-05 13:00:00,838.8541637670432,737.1814999999999,225.067,414.43674547112965,802.2571752341659
2020-01-05 14:00:00,792.7505843685589,814.3681666666666,241.333,838.8541637670432,860.2377552941432
2020-01-05 15:00:00,696.2731234129858,864.5501666666669,242.667,792.7505843685589,864.9928329899511
2020-01-05 16:00:00,653.4988113067689,864.9748333333334,229.067,696.2731234129858,816.5152792695716
2020-01-05 17:00:00,620.2310900661583,807.8701666666667,201.2,653.4988113067689,717.1826329809086
2020-01-05 18:00:00,546.0889490820487,519.0593333333333,240.667,620.2310900661583,857.8637809722482
2020-01-05 19:00:00,683.914911740298,765.3533333333331,221.333,546.0889490820487,788.9472351171146
2020-01-05 20:00:00,497.13731340249177,629.1036666666666,221.067,683.914911740298,787.9990711987601
2020-01-05 21:00:00,661.1055098096575,569.5853333333332,233.867,497.13731340249177,833.6250041120584
2020-01-05 22:00:00,390.6720505701171,770.0745000000001,139.067,661.1055098096575,495.7079384729425
2020-01-05 23:00:00,815.5635508252078,439.14000000000004,240.533,390.6720505701171,857.386134487062
2020-01-06 00:00:00,363.1111354696779,727.1066666666667,172.133,815.5635508252078,613.572555481624
2020-01-06 01:00:00,740.947327881921,442.1151666666667,220.267,363.1111354696779,785.147450391679
2020-01-06 02:00:00,437.249711927779,425.0606666666667,225.467,740.947327881921,803.6829856377065
2020-01-06 03:00:00,370.23662296137184,401.7201666666667,216.667,437.249711927779,772.3151567598138
2020-01-06 04:00:00,118.34226349386763,361.3523333333334,197.2,370.23662296137184,702.9245289455029
2020-01-06 05:00:00,303.6976159541422,183.03616666666667,235.733,118.34226349386763,840.2764096445752
